Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210071","Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","3.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210071","Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210071","Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","2.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210071","Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","2.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2014","2014","millones No","3.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2014","2014","millones No","3.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2014","2014","millones No","4.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2015","2015","millones No","3.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2015","2015","millones No","3.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2015","2015","millones No","3.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2016","2016","millones No","3.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2016","2016","millones No","3.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2016","2016","millones No","4.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2017","2017","millones No","2.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2017","2017","millones No","2.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2017","2017","millones No","3.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2018","2018","millones No","3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2018","2018","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2018","2018","millones No","3.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2019","2019","millones No","3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2019","2019","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2019","2019","millones No","3.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2020","2020","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2020","2020","millones No","2.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2020","2020","millones No","3.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2021","2021","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2021","2021","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2021","2021","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2022","2022","millones No","2.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2022","2022","millones No","2.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210070","Número de personas que padecen inseguridad alimentaria grave (millones) (valor anual)","2022","2022","millones No","2.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","1.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","1.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","1.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","1.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","1.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","1.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","1.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","1.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","1.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","1.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","1.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","1.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210071M","Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","1","E","Valor estimado",""
